instance_id,task_type,variant_type,lang,repo,original_split,empirical_success_rate,reward_mean,reward_std,difficulty,difficulty_score,train_recommended,n_f2p_effective,n_p2p_effective,prompt_tokens
rstar-e4eaa4fb3316,unittest_stdio,ut_stdio,en,,train,0.5,0.593301270189222,0.40823260138026735,easy,5,True,0,0,-1
rstar-a5f4019f553e,unittest_stdio,ut_stdio,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
rstar-5e54cd478d7e,unittest_stdio,ut_stdio,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
rstar-c2002ce77273,unittest_stdio,ut_stdio,en,,train,0.0,0.1,0.0,unsolved_no_signal,10,False,0,0,-1
rstar-2aa9d4ba970d,unittest_stdio,ut_stdio,en,,train,0.0,0.31213203435596426,0.0,unsolved_no_signal,10,False,0,0,-1
rstar-5ec69121916b,unittest_stdio,ut_stdio,en,,train,0.75,0.75,0.4330127018922193,easy,2,True,0,0,-1
rstar-2513bfac3409,unittest_stdio,ut_stdio,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
rstar-e22ac554cbd3,unittest_stdio,ut_stdio,en,,train,0.0,0.31213203435596426,0.0,unsolved_no_signal,10,False,0,0,-1
rstar-ae035912cd4b,unittest_stdio,ut_stdio,en,,train,0.0,0.48971143170299736,0.0,unsolved_no_signal,10,False,0,0,-1
opencodeinstruct-81093b9c447d,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-148e5c7151a5,unittest_function,ut_function,en,,train,0.0,0.1,0.0,unsolved_no_signal,10,False,0,0,-1
opencodeinstruct-2b03969bacd7,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-849d38cda407,unittest_function,ut_function,en,,train,0.125,0.2125,0.29764702249476643,hard,9,True,0,0,-1
opencodeinstruct-df03de231bb0,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-b0c8774e09f6,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-8acca0cb8d13,unittest_function,ut_function,en,,train,0.375,0.6117842505793337,0.3007106264483344,medium,6,True,0,0,-1
opencodeinstruct-16fdad239bde,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-64466b5ce09d,unittest_function,ut_function,en,,train,0.375,0.740360908803695,0.2031760297591681,medium,6,True,0,0,-1
opencodeinstruct-05e08f387d69,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-ae2a6aaaa0f4,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-4d6eeae2cd4b,unittest_function,ut_function,en,,train,0.5,0.7880680256557989,0.21193197434420108,easy,5,True,0,0,-1
opencodeinstruct-6635923bd87c,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-a21b19c92b37,unittest_function,ut_function,en,,train,0.625,0.8234968943799849,0.22786452954006908,easy,4,True,0,0,-1
opencodeinstruct-778858d6c6b1,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-a90dee220df8,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-503ae6e66dcc,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-e066b9426390,unittest_function,ut_function,en,,train,0.0,0.378854800926934,0.0,unsolved_no_signal,10,False,0,0,-1
opencodeinstruct-4d4cc950e1bc,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-3bed81cfdd4b,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-0cdd500b9994,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-821a1c41859e,unittest_function,ut_function,en,,train,0.875,0.8915496193536703,0.28693273678048076,very_easy,1,True,0,0,-1
opencodeinstruct-8dc9ff32cd59,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-5b746eb4da6a,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-60ada964d5b9,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-0f513446581e,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-a247c0b2c165,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-eddb611c8b70,unittest_pytest,ut_pytest,en,,train,0.375,0.6416241452319316,0.2775967434399154,medium,6,True,0,0,-1
kodcode-aa2cccadf651,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-80c458abd086,unittest_pytest,ut_pytest,en,,train,0.375,0.6117842505793337,0.3007106264483344,medium,6,True,0,0,-1
kodcode-7381211e0c35,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-6824b2036190,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-303b3322377e,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-9f8c81ce918b,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-ca2d2c2e2df5,unittest_pytest,ut_pytest,en,,train,0.75,0.7835424394156135,0.38087006651905636,easy,2,True,0,0,-1
kodcode-6c8cd2229896,unittest_pytest,ut_pytest,en,,train,0.0,0.48971143170299736,0.0,unsolved_no_signal,10,False,0,0,-1
kodcode-2009ef06b645,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-2361ef3a9b17,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-e96ed3809179,unittest_pytest,ut_pytest,en,,train,0.75,0.8280330085889911,0.2978555663486282,easy,2,True,0,0,-1
kodcode-07fef54d4bb7,unittest_pytest,ut_pytest,en,,train,0.5,0.6069209978830309,0.39581700557867927,easy,5,True,0,0,-1
opencodeinstruct-3cb98fee76cc,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-adce858e2cb0,unittest_pytest,ut_pytest,en,,train,0.5,0.7607840305386349,0.2590943787191877,easy,5,True,0,0,-1
kodcode-84df57b8aef2,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-aa6a1a33d28a,unittest_pytest,ut_pytest,en,,train,0.625,0.7766088661469096,0.3170706160853236,easy,4,True,0,0,-1
kodcode-450668d6661f,unittest_pytest,ut_pytest,en,,train,0.0,0.5293250516799597,0.0,unsolved_no_signal,10,False,0,0,-1
kodcode-7212f9cb5c7e,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-5f7a5aa8bca3,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-daf7af34354d,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-a15f43a5332f,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-5be9beecfe72,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-ebb8923f1f6f,unittest_pytest,ut_pytest,en,,train,0.125,0.48396547857281336,0.1986089405448567,hard,9,True,0,0,-1
kodcode-509ff1bea344,unittest_pytest,ut_pytest,en,,train,0.0,0.4622089663122214,0.0,unsolved_no_signal,10,False,0,0,-1
kodcode-d6a7b927a11e,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-7e98447f33c2,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-d54d27fbcee4,unittest_pytest,ut_pytest,en,,train,0.0,0.4622089663122214,0.0,unsolved_no_signal,10,False,0,0,-1
kodcode-47cecc958ceb,unittest_pytest,ut_pytest,en,,train,0.25,0.3978041820378873,0.3595728982567303,medium,8,True,0,0,-1
kodcode-c5a8c2453e1b,unittest_pytest,ut_pytest,en,,train,0.375,0.7444328325087999,0.19796147670616393,medium,6,True,0,0,-1
kodcode-2e99f2ae260d,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
rstar-4f67c9891e9c,unittest_stdio,ut_stdio,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
rstar-d8eadee6e620,unittest_stdio,ut_stdio,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
rstar-17d9bf94eb0c,unittest_stdio,ut_stdio,en,,train,0.875,0.9525088129031085,0.1256498705256143,very_easy,1,True,0,0,-1
rstar-590f3521e384,unittest_stdio,ut_stdio,en,,train,0.25,0.25,0.4330127018922193,medium,8,True,0,0,-1
rstar-b5ec93f177fc,unittest_stdio,ut_stdio,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
rstar-8a5d00dbe708,unittest_stdio,ut_stdio,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
rstar-1c331e2a64c1,unittest_stdio,ut_stdio,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
rstar-55b69bd02de4,unittest_stdio,ut_stdio,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
rstar-e0213ee35c5d,unittest_stdio,ut_stdio,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
rstar-b8f0a46d1af3,unittest_stdio,ut_stdio,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
rstar-786d5d9f6515,unittest_stdio,ut_stdio,en,,train,0.75,0.8153435765229939,0.31983430740612895,easy,2,True,0,0,-1
rstar-d8e464bbafb2,unittest_stdio,ut_stdio,en,,train,0.625,0.7230153647844909,0.3575856264483344,easy,4,True,0,0,-1
rstar-8cf38a7a21c6,unittest_stdio,ut_stdio,en,,train,0.375,0.4375,0.4357106264483344,medium,6,True,0,0,-1
rstar-b55fbda519f9,unittest_stdio,ut_stdio,en,,train,0.625,0.6625,0.4357106264483344,easy,4,True,0,0,-1
rstar-8ab6a6ad8201,unittest_stdio,ut_stdio,en,,train,0.25,0.34453686036053893,0.38023246037787234,medium,8,True,0,0,-1
rstar-6b7046fb10e0,unittest_stdio,ut_stdio,en,,train,0.5,0.7557806575272459,0.24421934247275406,easy,5,True,0,0,-1
rstar-da5741235612,unittest_stdio,ut_stdio,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
rstar-d988a7dcd62b,unittest_stdio,ut_stdio,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-37d135b923f0,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-74d4e600b7fc,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-56dfe558d9b7,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-e8d64d8b61ee,unittest_function,ut_function,en,,train,0.0,0.5293250516799597,0.0,unsolved_no_signal,10,False,0,0,-1
opencodeinstruct-42d242bb85a5,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-465fea1b8acf,unittest_function,ut_function,en,,train,0.875,0.8942082039324993,0.27989878314546757,very_easy,1,True,0,0,-1
opencodeinstruct-dd9c866fe57d,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-af91fa8f2eac,unittest_function,ut_function,en,,train,0.5,0.7004608665147404,0.3060481951986763,easy,5,True,0,0,-1
opencodeinstruct-3c1cef7fa524,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-91783d665662,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-858795fef1f1,unittest_function,ut_function,en,,train,0.125,0.22910195771588399,0.2913720722957609,hard,9,True,0,0,-1
opencodeinstruct-8acd5cebe0aa,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-2e85aaf1725c,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-2b1fb399fb77,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-ec84d3ed8a7d,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-058eaaa69541,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-50cc78683ae6,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-95b3df522ad0,unittest_function,ut_function,en,,train,0.75,0.9007078722109417,0.1719790101222705,easy,2,True,0,0,-1
opencodeinstruct-f4cd3ef2034a,unittest_function,ut_function,en,,train,0.75,0.9007078722109417,0.1719790101222705,easy,2,True,0,0,-1
opencodeinstruct-2994dbdb9dd7,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-0dccdae39be7,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-20037a543432,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-d943942611c5,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-27bf376d873b,unittest_function,ut_function,en,,train,0.25,0.6821020384836984,0.18353847365627005,medium,8,True,0,0,-1
kodcode-77f23e9bf33b,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-5cded0c271d4,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-a6704ae8588b,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-0c153719245b,unittest_pytest,ut_pytest,en,,train,0.375,0.5015165042944956,0.3885511507885781,medium,6,True,0,0,-1
kodcode-109a7db172ea,unittest_pytest,ut_pytest,en,,train,0.875,0.94888656650176,0.13523343369098134,very_easy,1,True,0,0,-1
kodcode-4736ed0e4eda,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-44b13a132ea9,unittest_pytest,ut_pytest,en,,train,0.375,0.5323683298050514,0.36222593416483906,medium,6,True,0,0,-1
kodcode-9a9516d5e398,unittest_pytest,ut_pytest,en,,train,0.0,0.5564354645876385,0.0,unsolved_no_signal,10,False,0,0,-1
kodcode-a6087b0c76bc,unittest_pytest,ut_pytest,en,,train,0.125,0.2125,0.29764702249476643,hard,9,True,0,0,-1
kodcode-6829ced9a560,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-d016a66ed5db,unittest_pytest,ut_pytest,en,,train,0.75,0.7973568501158668,0.3635428772462425,easy,2,True,0,0,-1
kodcode-82d32153f590,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-fddd9ae4f4c5,unittest_pytest,ut_pytest,en,,train,0.75,0.817084878831227,0.3168182833369322,easy,2,True,0,0,-1
kodcode-d07691035522,unittest_pytest,ut_pytest,en,,train,0.0,0.18089953590796826,0.05878150295692816,very_hard,10,True,0,0,-1
kodcode-b21a1e4175f5,unittest_pytest,ut_pytest,en,,train,0.5,0.5765165042944955,0.42843555073657696,easy,5,True,0,0,-1
kodcode-9993327f5259,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-611b5f52a419,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-52d9c72a299a,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-f82bc8ec2192,unittest_pytest,ut_pytest,en,,train,0.875,0.941165631459995,0.15566110770037564,very_easy,1,True,0,0,-1
kodcode-d9136df9cda8,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-0ee0aa1ed918,unittest_pytest,ut_pytest,en,,train,0.875,0.9327761207890277,0.1778576665572777,very_easy,1,True,0,0,-1
rstar-f8d55fb4466c,unittest_stdio,ut_stdio,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
rstar-f2adae004287,unittest_stdio,ut_stdio,en,,train,0.875,0.9104840862203378,0.23683684624368612,very_easy,1,True,0,0,-1
rstar-9eeff356d950,unittest_stdio,ut_stdio,en,,train,0.875,0.9039460733406053,0.2541348023919956,very_easy,1,True,0,0,-1
rstar-9622f929f870,unittest_stdio,ut_stdio,en,,train,0.625,0.7767195777697735,0.28825378561060916,easy,4,True,0,0,-1
rstar-a8b743a08e29,unittest_stdio,ut_stdio,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
rstar-872f9ad4c81e,unittest_stdio,ut_stdio,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
rstar-78e64e396cb2,unittest_stdio,ut_stdio,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
rstar-e49bc8d93624,unittest_stdio,ut_stdio,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
rstar-a915ce9c4635,unittest_stdio,ut_stdio,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
rstar-8e780ea0f03b,unittest_stdio,ut_stdio,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
rstar-33de883b8ce4,unittest_stdio,ut_stdio,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
rstar-38e2ac195c5f,unittest_stdio,ut_stdio,en,,train,0.75,0.7856345197909617,0.3714308291278108,easy,2,True,0,0,-1
rstar-18cf3b573943,unittest_stdio,ut_stdio,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
rstar-06cdfbf77899,unittest_stdio,ut_stdio,en,,train,0.75,0.79375,0.3572354790610809,easy,2,True,0,0,-1
rstar-fe90d7e667bc,unittest_stdio,ut_stdio,en,,train,0.625,0.625,0.4841229182759271,easy,4,True,0,0,-1
rstar-98529e82bca7,unittest_stdio,ut_stdio,en,,train,0.0,0.47119411190021016,0.14764235376052376,very_hard,10,True,0,0,-1
rstar-806b88932114,unittest_stdio,ut_stdio,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
rstar-068a38d8972b,unittest_stdio,ut_stdio,en,,train,0.75,0.7894337567297407,0.36585210365417264,easy,2,True,0,0,-1
rstar-7953c622b939,unittest_stdio,ut_stdio,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
rstar-4b9a17f51ccc,unittest_stdio,ut_stdio,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
rstar-616f7c55cf45,unittest_stdio,ut_stdio,en,,train,0.0,0.1,0.0,unsolved_no_signal,10,False,0,0,-1
rstar-315410449380,unittest_stdio,ut_stdio,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
rstar-32537ccf1224,unittest_stdio,ut_stdio,en,,train,0.375,0.6416241452319316,0.2775967434399154,medium,6,True,0,0,-1
rstar-f9c5d425b5e1,unittest_stdio,ut_stdio,en,,train,0.25,0.4336584577695453,0.35972378323585336,medium,8,True,0,0,-1
opencodeinstruct-c3c0d1c0a2ea,unittest_function,ut_function,en,,train,0.75,0.862849302786078,0.23755197586800833,easy,2,True,0,0,-1
opencodeinstruct-52b505c91bdc,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-2afad7329801,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-40edb2b3397a,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-88bedb3da089,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-8b8a50de2574,unittest_function,ut_function,en,,train,0.0,0.5910925320140797,0.0,unsolved_no_signal,10,False,0,0,-1
opencodeinstruct-f9fa21761df0,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-ab975f8396a5,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-e2b10f14af67,unittest_function,ut_function,en,,train,0.625,0.8234968943799849,0.22786452954006908,easy,4,True,0,0,-1
opencodeinstruct-7f870d2039d6,unittest_function,ut_function,en,,train,0.625,0.8546083678552291,0.1876997899915376,easy,4,True,0,0,-1
opencodeinstruct-4d073679b75b,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-e3b160ffb83b,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-6268cfe0d024,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-a95ce91a903b,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-74904bd162a8,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-c1903d289dc5,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-6847aff46e7b,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-fae781aef706,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-f840e3263343,unittest_function,ut_function,en,,train,0.75,0.9030722452368194,0.1678837959134051,easy,2,True,0,0,-1
opencodeinstruct-7e798dab2371,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-47f906a775bf,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-19b701e86a77,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-7ff395d224d8,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-40b761f95df6,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-8904bb2e07df,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-b5d1db58711c,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-a06833d07c71,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-f3d7cea2875d,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-c15d1e124bea,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-a6646263c166,unittest_pytest,ut_pytest,en,,train,0.0,0.1,0.0,unsolved_no_signal,10,False,0,0,-1
kodcode-40823a7adad2,unittest_pytest,ut_pytest,en,,train,0.75,0.7884164078649988,0.36647353162575286,easy,2,True,0,0,-1
kodcode-8b88c4ee7906,unittest_pytest,ut_pytest,en,,train,0.25,0.48409902576697317,0.2978555663486282,medium,8,True,0,0,-1
kodcode-67337bc66820,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-bd4a52971fb7,unittest_pytest,ut_pytest,en,,train,0.875,0.9470170064139497,0.14017982474441928,very_easy,1,True,0,0,-1
kodcode-05c448dd91c8,unittest_pytest,ut_pytest,en,,train,0.0,0.18740800858899107,0.09151756680827383,very_hard,10,True,0,0,-1
kodcode-106bbfd83313,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-2e91855da1c8,unittest_pytest,ut_pytest,en,,train,0.75,0.8977731330035199,0.1770621275364895,easy,2,True,0,0,-1
kodcode-7f46916d621e,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-9408a4e0349e,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-11114592d0ac,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-29e0edceb0ac,unittest_pytest,ut_pytest,en,,train,0.0,0.4758243048368468,0.09795964421077127,very_hard,10,True,0,0,-1
kodcode-e68ad5fa5df2,unittest_pytest,ut_pytest,en,,train,0.75,0.7890165042944955,0.3736726599709877,easy,2,True,0,0,-1
kodcode-5568c23d4a6d,unittest_pytest,ut_pytest,en,,train,0.0,0.21547005383792514,0.0,unsolved_no_signal,10,False,0,0,-1
kodcode-545abe2dba55,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-c9e973b4454d,unittest_pytest,ut_pytest,en,,train,0.625,0.7471054332573702,0.33588250661323704,easy,4,True,0,0,-1
opencodeinstruct-23945f91dabd,unittest_function,ut_function,en,,train,0.0,0.1,0.0,unsolved_no_signal,10,False,0,0,-1
kodcode-32dddcedcbf2,unittest_pytest,ut_pytest,en,,train,0.125,0.5129242948434519,0.1968337540363391,hard,9,True,0,0,-1
kodcode-c7c498cde61b,unittest_pytest,ut_pytest,en,,train,0.25,0.617283573777248,0.2209614317029974,medium,8,True,0,0,-1
kodcode-e711dcc40e7e,unittest_pytest,ut_pytest,en,,train,0.25,0.325,0.3897114317029974,medium,8,True,0,0,-1
kodcode-865cf0012667,unittest_pytest,ut_pytest,en,,train,0.125,0.298555705286004,0.29743172644890714,hard,9,True,0,0,-1
kodcode-8d66ba4b3bac,unittest_pytest,ut_pytest,en,,train,0.375,0.6117842505793337,0.3007106264483344,medium,6,True,0,0,-1
kodcode-5e31f473aac0,unittest_pytest,ut_pytest,en,,train,0.0,0.5293250516799597,0.0,unsolved_no_signal,10,False,0,0,-1
